accommodates,bathrooms,bedrooms,beds,cleaning_fee,host_response_rate,room_type_Entire home/apt,room_type_Private room,instant_bookable_t,"""Air conditioning""","""Coffee maker""","""Cooking basics""","""Family/kid friendly""","""Free parking on premises""","""Hot water""","""Private entrance""","""Self Check-In""","""Wireless Internet""",Kitchen,longitude,latitude,"""Hair dryer""","""Laptop friendly workspace""",log_price,Iron,Shampoo,Hangers,Dryer,Washer,"""First aid kit""",Essentials,"""Smoke detector""",TV,review_scores_rating
4,1.0,2.0,2.0,1,100,0,1,1,0,0,0,0,0,0,0,0,1,1,-122.44092203442406,37.7501436952666,0,0,0.0,0,0,1,0,1,0,1,1,0,80.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.94461091505059,40.71473692496512,0,1,0.0,0,1,0,0,0,1,1,1,0,94.0
2,1.0,1.0,1.0,1,90,1,0,0,1,0,0,1,0,0,0,0,1,1,-87.63014817901902,41.90295937957672,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
1,1.0,0.0,1.0,1,80,1,0,0,0,0,0,0,0,0,0,0,1,0,-118.3727072694988,34.10443023023047,1,1,0.0,1,1,1,0,0,0,1,1,0,100.0
2,1.0,2.0,1.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.95969799141038,40.71903477479764,1,0,0.0,0,1,1,1,1,1,1,1,0,92.0
3,1.0,1.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.91818895233868,40.68266288746064,0,0,0.0,0,1,0,1,1,0,1,1,1,80.0
1,1.0,1.0,2.0,1,100,0,1,1,0,0,0,1,0,0,0,0,1,1,-73.9573484464971,40.80787678929159,1,1,0.0,0,1,1,1,1,0,1,1,1,92.0
2,2.0,1.0,1.0,1,100,0,1,1,1,1,1,0,0,1,0,1,1,1,-73.93842782021248,40.67410615837122,1,1,0.0,1,0,1,1,1,0,1,1,0,84.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.94093141622358,40.71822567877857,1,0,0.0,0,1,0,1,1,0,1,1,0,100.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.94060204305573,40.81631060105427,1,0,0.0,1,1,1,0,0,0,1,1,1,97.0
2,1.0,0.0,1.0,1,100,1,0,0,1,0,0,0,0,0,1,1,1,1,-77.05426279212314,38.92610533726269,1,1,0.0,1,1,1,0,0,0,1,1,1,100.0
3,1.0,0.0,1.0,0,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-118.26377955440334,34.11432686120092,0,0,0.0,0,1,0,0,0,0,1,0,1,90.0
6,1.0,2.0,3.0,1,100,1,0,1,0,0,0,1,0,0,0,0,1,1,-73.9989304268373,40.72391645333939,1,0,0.0,1,1,1,1,1,0,1,1,1,97.0
2,1.0,1.0,1.0,1,99,1,0,1,0,0,0,1,1,0,0,0,1,1,-118.6172603871198,34.096994094235846,0,0,0.0,0,0,0,1,1,0,0,0,0,94.0
2,1.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.95965354555268,40.660663349520505,0,0,0.0,0,1,0,0,0,0,1,1,1,95.0
8,2.5,2.0,4.0,1,100,1,0,0,1,0,0,1,1,0,1,1,1,1,-77.00267023797375,38.903791621831466,1,1,0.0,1,1,1,1,1,0,1,1,1,97.0
5,1.0,2.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,1,1,1,-118.4668977970126,33.98513914526841,1,1,0.0,1,1,1,1,1,0,1,1,1,98.0
2,1.0,1.0,1.0,1,100,1,0,0,1,1,1,1,0,0,0,0,1,1,-73.94326280185743,40.71450147283426,1,1,0.0,1,1,1,1,1,1,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,1,1,0,0,0,1,1,-118.3586434295136,34.092739518665965,1,1,0.0,1,1,1,1,1,1,1,1,1,97.0
6,1.0,1.0,3.0,1,92,1,0,0,1,0,0,1,1,0,1,1,1,1,-118.5260952001875,34.23191065947761,1,0,0.0,1,1,1,0,0,0,1,1,1,91.0
4,1.0,1.0,2.0,1,98,1,0,1,1,0,0,1,1,0,0,0,1,1,-118.488420768813,34.02512093438222,1,1,0.0,1,1,1,1,1,1,1,1,1,86.0
4,1.0,1.0,1.0,1,99,1,0,0,1,0,0,1,0,0,0,0,1,1,-71.06583593948568,42.3822680618921,0,0,0.0,0,0,0,1,1,0,1,0,1,95.0
4,1.0,2.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-118.25365627159844,34.09012993421268,1,1,0.0,0,0,0,1,1,0,1,1,1,100.0
7,1.0,3.0,5.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.92471924736441,40.73578453592791,1,0,0.0,1,0,1,0,0,1,1,1,1,91.0
1,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.94496856790096,40.68674797370829,0,0,0.0,0,0,0,1,1,1,0,1,0,100.0
2,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-73.95593910970123,40.779121239250095,0,1,0.0,1,1,1,0,0,0,1,1,0,100.0
6,2.0,3.0,4.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.88540923082897,40.66820329025719,1,1,0.0,1,0,1,0,0,1,1,1,1,88.0
1,0.0,1.0,1.0,1,98,0,1,0,0,0,0,0,1,0,0,0,1,1,-118.23534449460124,34.04728067113163,0,0,0.0,0,0,0,1,1,0,0,0,0,75.0
6,2.0,2.0,3.0,1,100,1,0,0,1,0,0,1,1,0,1,0,1,1,-118.4177923780178,34.140027732672074,1,1,0.0,1,1,1,1,1,1,1,1,1,100.0
1,1.0,1.0,1.0,0,100,0,1,1,1,0,0,0,0,0,0,0,1,1,-73.9482878052019,40.69545289175646,0,1,0.0,0,0,1,0,0,0,1,1,0,90.0
4,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,1,0,1,1,-73.94182257220079,40.724114194391305,1,1,0.0,1,1,1,0,0,0,1,1,0,90.0
2,1.0,1.0,1.0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,-73.98465086589303,40.72421642706506,0,1,0.0,0,0,0,0,0,0,1,1,1,90.0
2,1.0,1.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.99124393634345,40.767388362174685,1,0,0.0,1,0,0,1,1,0,1,1,0,100.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,0,0,1,0,1,1,1,-71.04780256513008,42.33689687694347,1,0,0.0,1,0,1,1,1,0,1,1,1,100.0
2,1.0,1.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-74.00283427447033,40.734051886082725,1,0,0.0,1,1,0,0,0,0,1,1,1,100.0
2,2.0,1.0,1.0,0,100,0,1,1,0,0,0,0,0,0,1,0,1,1,-122.41884413330712,37.76721754716284,1,0,0.0,0,0,1,1,1,0,1,1,0,100.0
2,2.5,1.0,1.0,1,100,0,1,1,1,0,0,0,0,0,0,0,1,1,-73.96152607300405,40.69343514063844,1,1,0.0,1,1,1,1,1,1,1,1,0,90.0
4,1.0,2.0,2.0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,-122.43752979492214,37.76616736101395,1,1,0.0,1,0,1,1,1,0,1,1,0,99.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,1,0,0,0,0,1,1,-73.9701045209127,40.67811177407583,0,0,0.0,0,1,0,0,0,0,1,1,0,87.0
4,2.0,2.0,2.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.32633835255564,34.11494988935389,1,0,0.0,1,1,1,1,1,0,1,1,1,100.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.96624963042126,40.678644285129145,1,1,0.0,1,1,1,0,0,1,1,1,1,93.0
8,1.0,3.0,3.0,1,100,1,0,1,1,0,0,1,0,0,1,0,1,1,-87.69275135425659,41.93491200478336,1,1,0.0,1,1,1,1,1,0,1,1,1,93.0
6,2.5,3.0,3.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-77.03044624645375,38.912690447349405,0,0,0.0,0,0,0,1,1,0,0,0,1,99.0
2,1.0,1.0,1.0,1,100,1,0,1,0,0,0,0,0,0,0,0,1,1,-73.98315905664163,40.72981889156964,0,1,0.0,0,1,1,0,0,0,1,1,1,83.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.98494888824187,40.69293345542403,1,1,0.0,1,0,1,1,1,0,1,1,0,90.0
2,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,1,0,0,0,1,1,-73.94186045394328,40.83071512725297,0,1,0.0,0,0,1,0,0,0,1,1,0,90.0
3,1.0,1.0,1.0,1,100,0,1,1,1,0,0,1,0,0,0,0,1,1,-71.00780402953434,42.38940496302976,1,0,0.0,0,1,1,1,1,0,1,1,1,93.0
4,1.0,1.0,2.0,1,100,1,0,1,1,0,0,1,1,0,0,1,1,1,-118.36239149252803,34.07879222948652,1,1,0.0,1,1,1,1,1,1,1,1,1,95.0
6,2.0,2.0,2.0,1,87,1,0,0,0,0,0,1,1,0,0,0,1,1,-118.41616346209422,33.90127299139307,0,1,0.0,0,1,1,1,1,0,1,1,1,88.0
15,2.0,4.0,5.0,1,100,1,0,0,1,0,0,1,1,0,1,1,1,1,-77.00516539972548,38.9146511813755,1,1,0.0,1,1,1,1,1,1,1,1,0,93.0
2,1.5,1.0,2.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-71.11026724947551,42.298580472443454,1,0,0.0,0,1,0,1,1,1,1,1,1,97.0
2,1.0,1.0,1.0,1,92,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.99474773648284,40.72186308187347,0,0,0.0,1,0,1,0,0,0,1,0,0,97.0
1,0.0,1.0,1.0,0,100,0,1,1,1,0,0,0,0,0,0,0,1,0,-73.99459413747745,40.72333163350944,1,0,0.0,1,1,0,0,0,1,0,1,0,78.0
4,1.0,2.0,2.0,1,100,0,1,0,1,1,1,0,0,0,0,0,1,1,-73.95971937727792,40.69178102633855,1,1,0.0,1,1,1,1,1,1,1,1,1,94.0
2,1.0,1.0,1.0,1,98,0,1,0,1,0,0,0,1,0,0,0,1,1,-73.92390584530841,40.70364429774123,1,1,0.0,1,1,1,1,1,0,1,1,1,91.0
2,1.0,0.0,1.0,1,70,1,0,0,0,0,0,1,0,0,0,1,1,1,-118.33156327462927,34.106276970193804,1,1,0.0,1,1,1,1,1,0,1,1,0,81.0
2,1.5,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.92965998888917,40.699108240595976,1,1,0.0,0,0,1,1,1,0,1,1,0,90.0
4,1.0,1.0,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-73.99034524933528,40.75965138008643,1,1,0.0,1,1,1,1,1,1,1,1,0,80.0
4,1.0,1.0,2.0,1,100,1,0,0,0,0,0,1,1,0,0,1,1,1,-118.82679461622097,34.03627647181965,1,1,0.0,1,1,1,1,1,1,1,1,0,99.0
6,2.5,3.0,3.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-77.02610494391473,38.908073445508826,1,1,0.0,1,1,1,1,1,1,1,1,0,98.0
2,1.0,1.0,1.0,0,50,1,0,0,1,0,0,0,1,0,0,0,1,1,-73.98293303796893,40.76670378878253,1,1,0.0,1,1,1,1,1,0,1,1,0,100.0
2,1.0,1.0,1.0,1,100,1,0,1,1,0,0,0,0,0,1,0,1,1,-73.9637225464137,40.805998977155866,1,1,0.0,1,0,1,1,1,1,1,1,1,100.0
2,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,-118.35662366835416,34.027496892802034,0,0,0.0,1,0,0,1,1,0,1,0,1,100.0
8,3.0,3.0,3.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.99862996316966,40.76171156055885,1,1,0.0,1,1,1,1,1,1,1,1,1,97.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,1,0,0,0,0,1,1,-73.94672780722857,40.69179682152134,1,0,0.0,1,0,1,0,0,1,0,1,1,79.0
4,1.0,1.0,1.0,1,100,1,0,0,0,0,0,1,0,0,0,0,1,1,-118.17980193593388,33.76590607980369,1,0,0.0,1,1,1,0,0,1,1,1,1,100.0
1,1.0,1.0,1.0,0,100,0,1,1,0,0,0,0,0,0,0,0,1,1,-73.93143465470008,40.67301834237345,0,0,0.0,1,0,0,0,0,1,1,1,0,100.0
4,1.0,2.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.9556862660537,40.80379640686685,1,1,0.0,0,1,1,0,0,0,1,1,0,98.0
2,1.0,1.0,1.0,0,100,0,1,1,1,0,0,0,0,0,0,0,1,1,-73.94717797565791,40.70965200526248,0,0,0.0,0,0,0,1,1,0,1,0,1,100.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,0,0,0,0,0,1,1,-74.0040995122741,40.721799746358016,0,0,0.0,0,1,0,0,0,1,1,1,0,80.0
2,1.0,2.0,1.0,0,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.95498779938373,40.78093488661637,1,1,0.0,1,1,1,0,0,0,1,0,1,100.0
2,1.0,1.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.94696883004983,40.72717195014026,0,0,0.0,0,1,0,1,1,0,1,1,1,98.0
5,2.0,2.0,2.0,1,90,1,0,0,1,0,0,1,0,0,0,0,1,1,-87.6186266908948,41.886048693577656,0,1,0.0,0,0,0,1,1,0,1,1,1,96.0
4,1.0,1.0,1.0,0,100,1,0,1,1,0,0,1,0,0,0,0,1,1,-73.95759650278903,40.685789409080265,1,0,0.0,0,1,1,1,1,0,0,1,1,20.0
1,1.0,1.0,1.0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,-73.8272873705699,40.74965891394499,1,1,0.0,0,1,1,0,0,0,1,0,1,100.0
1,1.0,1.0,2.0,0,100,0,1,0,0,0,0,0,1,0,0,0,1,0,-118.33601080901718,34.000685987271,0,0,0.0,1,1,1,1,1,1,0,1,0,100.0
3,1.0,1.0,1.0,1,100,0,1,0,1,0,0,1,1,0,0,1,1,1,-73.9412563221121,40.70772171583717,1,0,0.0,1,1,1,1,1,0,1,1,0,90.0
3,1.0,1.0,1.0,0,93,1,0,0,1,0,0,1,0,0,0,0,1,1,-71.0900557427862,42.34771223310568,1,1,0.0,1,1,1,1,1,0,1,1,1,96.0
5,2.0,2.0,2.0,1,99,1,0,0,1,0,0,1,0,0,0,1,1,1,-73.98281189099117,40.766648802090025,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
2,2.0,1.0,2.0,1,99,0,1,0,1,0,0,0,1,0,0,0,1,1,-73.91932606916549,40.6938377401934,1,1,0.0,1,0,1,0,0,1,1,1,0,92.0
3,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,1,0,0,1,1,1,-118.28337672561116,34.0855588671772,1,0,0.0,1,1,1,0,0,0,1,0,1,98.0
5,2.0,2.0,3.0,1,95,1,0,0,1,0,0,1,0,0,0,0,1,1,-77.0259837783129,38.89950949285593,1,1,0.0,1,1,1,1,1,0,1,1,1,90.0
2,1.0,1.0,2.0,1,100,0,1,1,1,0,0,0,0,0,0,0,1,1,-118.34532240397222,34.10226040435524,1,1,0.0,1,0,1,0,0,0,1,1,0,69.0
1,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,1,0,0,1,1,-73.90746722397189,40.697333794671415,1,1,0.0,1,0,1,0,0,0,1,1,0,100.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,0,1,0,0,0,0,1,1,-73.95306412644331,40.67828653120429,0,1,0.0,1,1,1,0,0,0,1,1,1,93.0
2,1.0,0.0,1.0,0,100,1,0,1,1,0,0,1,0,1,1,0,1,1,-73.96400229288086,40.62464600623141,0,1,0.0,1,1,1,0,0,1,1,1,0,91.0
4,1.0,2.0,2.0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,-118.41564313949452,33.89629851036852,1,1,0.0,1,1,1,0,0,0,1,1,1,95.0
2,1.0,1.0,1.0,1,90,1,0,1,1,0,0,0,0,0,0,0,1,1,-73.98692974604133,40.73081566159788,0,0,0.0,0,0,0,1,1,1,1,1,1,95.0
5,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-77.02093723637088,38.93574149551064,0,0,0.0,0,1,1,0,0,1,1,1,1,90.0
2,1.5,1.0,1.0,0,100,0,1,0,0,0,0,0,1,0,0,0,0,0,-117.73070573255258,34.13162793829884,0,0,0.0,0,0,0,1,1,1,0,1,0,100.0
2,1.0,1.0,1.0,1,100,0,1,1,1,1,1,0,1,0,0,0,1,1,-73.87492591005494,40.72058367067482,1,0,0.0,1,1,1,0,0,1,1,1,1,89.0
1,1.0,1.0,1.0,1,100,0,1,0,0,0,0,0,1,0,0,0,1,1,-117.7583712497652,34.09814846758306,0,0,0.0,1,0,1,1,1,1,1,1,1,91.0
7,4.0,4.0,4.0,1,100,1,0,0,1,0,0,0,1,0,0,0,1,1,-118.41009180668124,34.0373682034928,1,1,0.0,1,1,1,1,1,1,1,1,1,100.0
4,1.5,2.0,2.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,-71.08126679922505,42.34327133266448,0,0,0.0,0,0,0,1,1,0,0,0,1,87.0
3,1.0,0.0,2.0,1,90,1,0,1,1,0,0,1,0,0,0,0,1,1,-73.91344089314966,40.76021658964223,1,1,0.0,1,1,1,0,0,0,1,1,1,90.0
2,1.0,1.0,1.0,1,100,1,0,1,0,1,1,0,0,0,0,1,1,1,-122.50207714901563,37.74371069147473,0,1,0.0,0,0,1,0,0,0,0,0,1,97.0
3,1.0,1.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-122.44106899477109,37.764625793983406,1,1,0.0,1,0,0,1,1,0,1,1,1,96.0
4,1.0,2.0,3.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.49810000677876,34.19652396780389,1,1,0.0,1,1,1,1,1,1,1,1,1,85.0
1,1.0,1.0,1.0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,-76.95590568142644,38.89602554570939,0,1,0.0,1,0,1,0,0,1,1,1,0,86.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-87.62786775391358,41.88404330635511,1,1,0.0,1,1,1,1,1,0,1,1,1,94.0
4,1.0,1.0,2.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.92484022766175,40.70441967664896,1,1,0.0,1,1,1,1,1,1,1,1,1,96.0
3,1.0,1.0,3.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.98699744455136,40.75634083256273,1,1,0.0,1,1,1,1,1,0,1,1,1,95.0
2,1.0,1.0,1.0,1,88,0,1,1,1,0,0,1,1,0,0,0,1,1,-118.14149380487557,34.139376094456765,1,1,0.0,0,1,1,1,1,1,1,1,1,98.0
2,1.0,1.0,2.0,0,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-71.068511484786,42.30029692502869,0,1,0.0,0,1,1,0,0,1,1,1,1,94.0
2,1.0,1.0,1.0,0,90,1,0,1,1,0,0,0,0,0,0,1,1,1,-73.94283326902841,40.82953450905822,1,1,0.0,0,1,1,0,0,0,1,1,0,86.0
2,1.0,1.0,2.0,1,100,0,1,0,1,0,0,0,0,1,0,0,1,1,-73.95580713103051,40.77422362072175,1,1,0.0,1,0,1,1,1,1,1,1,1,100.0
3,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,1,0,0,0,1,1,-118.26428963050816,34.11692152659349,0,0,0.0,0,0,1,1,0,1,1,1,1,100.0
2,1.0,1.0,1.0,0,60,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.97425963442166,40.64106424301556,1,0,0.0,1,0,1,0,0,1,0,1,1,86.0
6,1.5,3.0,3.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-76.99713055964436,38.882935415451286,1,1,0.0,1,0,1,0,0,0,0,1,0,89.0
2,1.0,1.0,1.0,1,70,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.96282227775889,40.71491852414081,0,0,0.0,0,1,0,0,0,1,0,1,1,98.0
1,1.0,1.0,1.0,1,95,0,1,0,1,0,0,0,0,0,0,0,1,1,-118.23323498790128,34.0475075213785,1,1,0.0,0,1,1,1,1,1,1,1,0,95.0
2,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-77.02935618811439,38.92647666154957,0,0,0.0,0,0,0,1,1,0,1,1,1,98.0
4,1.0,1.0,2.0,1,99,1,0,0,1,0,0,1,1,0,1,1,1,1,-118.29063041368956,34.060502828241965,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
1,1.0,1.0,1.0,0,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.93970827039041,40.71468725839725,0,1,0.0,1,0,1,0,0,1,1,0,1,100.0
2,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.98688902466994,40.77992265824779,0,0,0.0,0,1,0,1,1,0,0,1,1,96.0
5,1.0,2.0,3.0,0,100,1,0,1,1,0,0,1,1,0,0,0,1,1,-71.03720773406661,42.36576915592613,1,1,0.0,0,1,1,0,0,0,1,1,1,79.0
4,2.0,1.0,2.0,1,100,1,0,0,0,0,0,1,0,0,0,0,1,1,-122.42064795349036,37.74467566309916,1,0,0.0,1,0,1,1,1,1,1,1,1,100.0
2,1.0,2.0,2.0,1,100,1,0,0,1,0,0,1,0,0,0,0,1,1,-118.36652772248335,34.08797665142336,1,0,0.0,0,1,1,1,1,0,0,0,1,100.0
2,1.0,1.0,1.0,1,100,0,1,1,1,0,1,1,0,0,0,0,1,1,-73.87851597450486,40.73652484300254,1,0,0.0,0,1,1,0,0,0,1,1,0,99.0
2,1.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-122.41847796330208,37.76447219656424,0,0,0.0,0,1,0,1,1,0,1,1,1,100.0
6,3.0,4.0,3.0,1,50,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.11803793249436,34.148827099951895,1,1,0.0,1,0,1,1,1,0,1,1,1,93.0
2,1.0,0.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.96710985676415,40.75320331866542,0,0,0.0,1,1,1,1,1,1,1,1,1,90.0
2,1.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-73.94407485428118,40.816679335511225,1,0,0.0,1,0,1,0,0,0,1,0,0,100.0
2,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,-118.34895567110684,34.06566460694029,1,1,0.0,0,1,1,1,1,0,0,0,1,80.0
2,1.0,1.0,1.0,1,83,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.98909138620142,40.75850151701562,0,0,0.0,0,0,0,1,1,0,1,1,1,98.0
7,2.0,2.0,2.0,0,100,1,0,1,1,0,0,0,0,0,0,0,1,1,-87.63843274876066,41.93806139546847,1,1,0.0,1,1,1,0,0,1,1,1,1,100.0
1,3.0,1.0,1.0,1,98,0,1,1,1,0,0,0,1,0,0,0,1,1,-118.30591868095632,34.05014570827105,0,0,0.0,0,0,0,1,1,0,1,0,0,80.0
4,1.0,0.0,1.0,1,100,1,0,1,0,1,0,1,0,0,1,1,1,0,-73.95522593988201,40.673077420789326,1,1,0.0,1,1,1,1,1,1,1,1,0,90.0
4,1.0,1.0,2.0,1,100,1,0,0,1,0,0,1,1,0,1,0,1,1,-87.65329249164326,41.92184031577568,1,1,0.0,1,1,1,1,1,1,1,1,1,96.0
3,1.0,1.0,1.0,1,100,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.95968656600856,40.6793534028335,1,1,0.0,0,0,0,0,0,0,1,1,1,96.0
2,1.0,1.0,1.0,1,57,0,1,0,1,0,0,1,0,0,0,0,1,1,-73.92821381775025,40.75951030417868,1,1,0.0,1,1,1,0,0,0,1,1,1,84.0
2,1.5,1.0,1.0,1,100,0,1,0,0,0,0,0,1,0,0,0,1,0,-118.3973873864526,33.97651927819275,0,0,0.0,0,1,1,0,0,0,1,1,0,98.0
1,1.0,1.0,1.0,0,100,0,0,1,1,0,0,0,0,0,0,0,1,1,-118.30525494222093,34.10550334787034,1,0,0.0,1,1,0,1,1,1,1,1,0,91.0
2,1.0,1.0,1.0,1,100,1,0,0,1,0,0,0,0,0,0,1,1,1,-118.36979460217584,34.09265940134786,1,1,0.0,1,1,1,1,1,0,1,1,1,100.0
4,3.0,1.0,2.0,1,100,0,1,0,1,0,0,1,0,0,0,1,1,1,-118.0978876078214,33.97914725936368,1,0,0.0,1,1,1,1,1,1,1,1,0,96.0
2,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-73.9422380145022,40.81652961293739,0,1,0.0,0,1,1,0,0,1,1,1,1,100.0
8,2.5,3.0,4.0,1,100,1,0,0,1,0,0,1,1,0,1,0,1,1,-118.15506455684184,34.12542246523734,1,1,0.0,1,1,1,1,1,1,1,1,1,98.0
1,1.0,1.0,1.0,1,100,0,1,0,1,0,0,0,1,0,0,0,1,1,-74.00507467781915,40.73086111323556,1,1,0.0,1,1,1,1,1,1,1,0,1,99.0
3,1.0,1.0,1.0,1,100,1,0,0,0,0,0,1,0,0,0,1,1,1,-122.4217807934524,37.76952587176636,1,1,0.0,1,1,1,1,1,0,1,1,0,96.0
2,1.0,2.0,2.0,0,100,1,0,0,0,0,0,0,0,0,1,0,1,1,-73.93948593737329,40.68830577212629,1,1,0.0,1,1,1,0,0,1,1,1,1,100.0
4,1.0,1.0,2.0,1,100,1,0,1,1,0,0,0,0,0,1,1,1,0,-76.998358367275,38.88175067514274,1,1,0.0,1,1,1,1,1,1,1,1,1,99.0
4,1.0,2.0,2.0,1,100,1,0,0,0,0,0,1,0,0,0,0,1,1,-74.00184342159736,40.64654914713113,0,1,0.0,0,1,1,1,1,0,1,1,1,100.0
4,1.0,2.0,2.0,1,100,1,0,0,0,0,0,1,0,0,0,1,1,1,-118.35084772535416,33.87464250590375,1,1,0.0,1,1,1,1,1,0,1,1,1,99.0
2,1.0,0.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-77.06916378767593,38.91863739540492,0,0,0.0,0,0,0,1,1,0,0,0,0,95.0
2,0.0,1.0,1.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,-73.97481982763722,40.79002259751771,0,0,0.0,0,0,0,0,0,0,0,0,1,94.0
4,1.0,2.0,2.0,1,100,1,0,1,0,0,0,1,0,0,0,0,1,1,-118.29720152033173,34.05453292265633,1,0,0.0,1,0,0,1,1,0,0,1,0,84.0
2,1.0,2.0,2.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-73.96119666492855,40.64527630399396,1,1,0.0,1,1,1,0,0,1,1,1,1,100.0
6,2.0,2.0,3.0,1,100,1,0,0,1,0,0,1,1,0,0,0,1,1,-118.26118518110329,34.0562193215212,1,1,0.0,1,1,1,1,1,1,1,1,1,99.0
2,1.0,1.0,1.0,0,100,0,1,1,1,0,0,1,0,0,0,1,1,0,-73.90707299786472,40.7628437288434,1,0,0.0,1,0,1,0,0,0,1,1,1,83.0
2,1.0,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-71.05904009105518,42.366233081540976,0,0,0.0,0,0,0,1,1,0,0,1,0,100.0
4,1.0,3.0,3.0,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,-73.90270873360176,40.70326318337632,1,0,0.0,1,1,1,0,0,0,1,1,1,96.0
